comboID,mean,std,count,ttest_p_value,wilcoxon_p_value,mean_diff_from_best,missing_sim_ratio,tag
496,11.3,1.256980508997654,4,,,,0.0,Insufficient Data
610,11.3,3.4785054261852184,4,,,,0.0,Insufficient Data
196,11.325,4.665743956398236,4,,,,0.0,Insufficient Data
375,11.35,10.01881563193308,4,,,,0.0,Insufficient Data
394,11.375,8.31439514737342,4,,,,0.0,Insufficient Data
353,11.375,5.528336096873995,4,,,,0.0,Insufficient Data
94,11.375,13.393624105023505,4,,,,0.0,Insufficient Data
414,11.4,3.1612233918743122,4,,,,0.0,Insufficient Data
84,11.4,11.18779096455894,4,,,,0.0,Insufficient Data
364,11.4,5.741660619251775,4,,,,0.0,Insufficient Data
223,11.425,11.132946600069545,4,,,,0.0,Insufficient Data
448,11.45,4.225714929649972,4,,,,0.0,Insufficient Data
340,11.475,3.772156765918759,4,,,,0.0,Insufficient Data
308,11.475,10.230795016354627,4,,,,0.0,Insufficient Data
310,11.475000000000001,7.0811369143662235,4,,,,0.0,Insufficient Data
39,11.5,10.758252646224664,4,,,,0.0,Insufficient Data
503,11.5,6.003887629417016,4,,,,0.0,Insufficient Data
458,11.5,11.481289126226201,4,,,,0.0,Insufficient Data
603,11.5,2.5403411844343533,4,,,,0.0,Insufficient Data
534,11.525,6.192132104533946,4,,,,0.0,Insufficient Data
12,11.528571428571428,10.920121227305474,7,0.024948057261215507,0.0078125,9.114285714285714,0.0,Eliminate (Statistically worse)
115,11.55,6.137589103222861,4,,,,0.0,Insufficient Data
312,11.55,2.0920484379350937,4,,,,0.0,Insufficient Data
147,11.575,3.2066337489647925,4,,,,0.0,Insufficient Data
408,11.575,4.747894270094901,4,,,,0.0,Insufficient Data
90,11.6,9.680564721819348,4,,,,0.0,Insufficient Data
488,11.6,4.492957452131799,4,,,,0.0,Insufficient Data
573,11.6,7.345293277557632,4,,,,0.0,Insufficient Data
269,11.6,5.362213473308699,4,,,,0.0,Insufficient Data
280,11.625,3.43256463886698,4,,,,0.0,Insufficient Data
13,11.642857142857142,11.939968892038921,7,0.04707513589589576,0.078125,9.228571428571428,0.0,Consider Eliminating
413,11.675,4.650716790632027,4,,,,0.0,Insufficient Data
290,11.7,6.99571297295708,4,,,,0.0,Insufficient Data
146,11.700000000000001,5.808040403899868,4,,,,0.0,Insufficient Data
254,11.725,4.133904530424798,4,,,,0.0,Insufficient Data
191,11.725,6.108123006838244,4,,,,0.0,Insufficient Data
297,11.725,9.762641377550784,4,,,,0.0,Insufficient Data
73,11.75,7.7625167740022745,4,,,,0.0,Insufficient Data
449,11.75,2.1439838307847996,4,,,,0.0,Insufficient Data
78,11.75,8.095060222135473,4,,,,0.0,Insufficient Data
647,11.775,8.926505475268584,4,,,,0.0,Insufficient Data
111,11.775,4.187580844990737,4,,,,0.0,Insufficient Data
69,11.8,5.0312357660254134,4,,,,0.0,Insufficient Data
75,11.8,4.961182654703748,4,,,,0.0,Insufficient Data
242,11.825,10.810296018148625,4,,,,0.0,Insufficient Data
283,11.825,4.663600182977381,4,,,,0.0,Insufficient Data
435,11.825,3.392516273603808,4,,,,0.0,Insufficient Data
113,11.825,10.124681064935658,4,,,,0.0,Insufficient Data
409,11.85,8.318854087753513,4,,,,0.0,Insufficient Data
671,11.85,1.2767145334803707,4,,,,0.0,Insufficient Data
426,11.85,2.1946905628508686,4,,,,0.0,Insufficient Data
138,11.925,5.529541873729987,4,,,,0.0,Insufficient Data
232,11.925,3.8265519727294963,4,,,,0.0,Insufficient Data
205,11.95,6.303702615659044,4,,,,0.0,Insufficient Data
347,11.975000000000001,3.9491560279803255,4,,,,0.0,Insufficient Data
2,11.977777777777778,12.243751240712319,9,0.020327015461136987,0.009765625,9.744444444444444,0.0,Eliminate (Statistically worse)
103,12.0,5.807466458505521,4,,,,0.0,Insufficient Data
398,12.024999999999999,5.155175393071833,4,,,,0.0,Insufficient Data
371,12.025,10.834320467846611,4,,,,0.0,Insufficient Data
56,12.049999999999999,5.764546816532935,4,,,,0.0,Insufficient Data
64,12.05,6.721358989569495,4,,,,0.0,Insufficient Data
420,12.1,8.311838946145834,4,,,,0.0,Insufficient Data
160,12.1,3.7336309405188937,4,,,,0.0,Insufficient Data
359,12.149999999999999,4.86929152957594,4,,,,0.0,Insufficient Data
87,12.149999999999999,7.583534795858722,4,,,,0.0,Insufficient Data
240,12.174999999999999,4.777290026782966,4,,,,0.0,Insufficient Data
313,12.175,3.2694291040893773,4,,,,0.0,Insufficient Data
60,12.25,13.578046005715747,4,,,,0.0,Insufficient Data
392,12.25,9.933277404764251,4,,,,0.0,Insufficient Data
316,12.25,8.81457126958916,4,,,,0.0,Insufficient Data
26,12.3,12.685950233755976,4,,,,0.0,Insufficient Data
4,12.31111111111111,15.361595330925466,9,0.04249453738694103,0.064453125,10.077777777777776,0.0,Consider Eliminating
339,12.325,3.32101891995012,4,,,,0.0,Insufficient Data
263,12.35,2.763451947595013,4,,,,0.0,Insufficient Data
8,12.355555555555556,11.780822457612107,9,0.017877309440516506,0.037109375,10.122222222222224,0.0,Eliminate (Statistically worse)
379,12.4,10.698598038995579,4,,,,0.0,Insufficient Data
502,12.4,7.364328437361641,4,,,,0.0,Insufficient Data
560,12.4,11.456584715059428,4,,,,0.0,Insufficient Data
170,12.425,12.440357711898804,4,,,,0.0,Insufficient Data
538,12.425,2.3556669260883782,4,,,,0.0,Insufficient Data
209,12.425,5.533157627732407,4,,,,0.0,Insufficient Data
261,12.425,3.687252816574059,4,,,,0.0,Insufficient Data
624,12.45,7.014983962918233,4,,,,0.0,Insufficient Data
253,12.45,5.924243974269347,4,,,,0.0,Insufficient Data
200,12.475,3.935627861811462,4,,,,0.0,Insufficient Data
669,12.525,6.288812818542676,4,,,,0.0,Insufficient Data
271,12.525,0.7500000000000006,4,,,,0.0,Insufficient Data
587,12.6,3.5655761572757556,4,,,,0.0,Insufficient Data
286,12.625,15.089814445512575,4,,,,0.0,Insufficient Data
472,12.649999999999999,8.461087400565011,4,,,,0.0,Insufficient Data
301,12.649999999999999,5.415102338214239,4,,,,0.0,Insufficient Data
49,12.65,7.420017969430173,4,,,,0.0,Insufficient Data
635,12.65,6.367888189973188,4,,,,0.0,Insufficient Data
505,12.65,3.2223180062391927,4,,,,0.0,Insufficient Data
229,12.674999999999999,9.836793176640443,4,,,,0.0,Insufficient Data
122,12.7,7.257639653036883,4,,,,0.0,Insufficient Data
183,12.7,7.347108274688756,4,,,,0.0,Insufficient Data
344,12.75,3.5519947447408566,4,,,,0.0,Insufficient Data
281,12.775,1.9032866310674286,4,,,,0.0,Insufficient Data
217,12.825,4.112886253391083,4,,,,0.0,Insufficient Data
270,12.85,4.056681731004624,4,,,,0.0,Insufficient Data
96,12.85,4.442596838186724,4,,,,0.0,Insufficient Data
399,12.875,2.079062288629179,4,,,,0.0,Insufficient Data
328,12.875,3.8187039686260054,4,,,,0.0,Insufficient Data
67,12.899999999999999,7.440878084384037,4,,,,0.0,Insufficient Data
127,12.9,10.011992808627062,4,,,,0.0,Insufficient Data
307,12.95,8.043838221479428,4,,,,0.0,Insufficient Data
644,12.95,1.2124355652982146,4,,,,0.0,Insufficient Data
621,13.0,4.151305015694865,4,,,,0.0,Insufficient Data
433,13.0,3.8192494899740006,4,,,,0.0,Insufficient Data
83,13.025,2.162367529661258,4,,,,0.0,Insufficient Data
228,13.05,10.131304621485496,4,,,,0.0,Insufficient Data
258,13.1,6.606562394064455,4,,,,0.0,Insufficient Data
210,13.125,8.658473691515535,4,,,,0.0,Insufficient Data
388,13.15,6.77126280689208,4,,,,0.0,Insufficient Data
142,13.175,9.163105368814657,4,,,,0.0,Insufficient Data
617,13.175,6.971549325652082,4,,,,0.0,Insufficient Data
324,13.2,7.26773692424265,4,,,,0.0,Insufficient Data
571,13.2,7.846442930823282,4,,,,0.0,Insufficient Data
109,13.225,8.195273027788641,4,,,,0.0,Insufficient Data
27,13.25,3.637306695894641,4,,,,0.0,Insufficient Data
162,13.25,2.4799193535274484,4,,,,0.0,Insufficient Data
526,13.35,3.0751693720292326,4,,,,0.0,Insufficient Data
563,13.35,8.775914007479031,4,,,,0.0,Insufficient Data
198,13.375,2.3781995991365683,4,,,,0.0,Insufficient Data
673,13.399999999999999,4.266927075386532,4,,,,0.0,Insufficient Data
507,13.45,5.23354564325181,4,,,,0.0,Insufficient Data
368,13.450000000000001,9.900336694611283,4,,,,0.0,Insufficient Data
348,13.475,3.8990383429763815,4,,,,0.0,Insufficient Data
100,13.475,10.539568302354702,4,,,,0.0,Insufficient Data
380,13.5,10.843431191278894,4,,,,0.0,Insufficient Data
29,13.55,8.801704380402695,4,,,,0.0,Insufficient Data
9,13.555555555555555,15.063375377974811,9,0.028021916591488,0.01953125,11.322222222222223,0.0,Eliminate (Statistically worse)
18,13.571428571428571,9.283267076791855,7,0.007552529994496417,0.0078125,11.157142857142857,0.0,Eliminate (Statistically worse)
415,13.600000000000001,3.789459064299283,4,,,,0.0,Insufficient Data
356,13.600000000000001,4.941659640242335,4,,,,0.0,Insufficient Data
121,13.649999999999999,9.019053904558579,4,,,,0.0,Insufficient Data
19,13.671428571428573,6.3965392428808165,7,0.0009608413875472529,0.0078125,11.257142857142854,0.0,Eliminate (Statistically worse)
95,13.675,5.479887468430959,4,,,,0.0,Insufficient Data
646,13.725,6.8065532148560095,4,,,,0.0,Insufficient Data
59,13.775,10.779107878978978,4,,,,0.0,Insufficient Data
164,13.825,7.441046073413781,4,,,,0.0,Insufficient Data
140,13.85,6.948141238249742,4,,,,0.0,Insufficient Data
320,13.85,1.707825127659933,4,,,,0.0,Insufficient Data
237,13.85,10.372559954032562,4,,,,0.0,Insufficient Data
612,13.875,5.226455140277523,4,,,,0.0,Insufficient Data
152,13.875,7.870779292209042,4,,,,0.0,Insufficient Data
65,13.875,9.046684475541301,4,,,,0.0,Insufficient Data
622,13.875,2.6323310328806793,4,,,,0.0,Insufficient Data
174,13.899999999999999,10.217305580892319,4,,,,0.0,Insufficient Data
168,13.95,12.592458060283544,4,,,,0.0,Insufficient Data
112,13.95,10.142484902626181,4,,,,0.0,Insufficient Data
528,13.95,3.366996683495051,4,,,,0.0,Insufficient Data
300,13.975,4.028543988423941,4,,,,0.0,Insufficient Data
243,13.975,10.599488981392767,4,,,,0.0,Insufficient Data
510,13.975,6.012417705604515,4,,,,0.0,Insufficient Data
499,14.0,6.616645675869306,4,,,,0.0,Insufficient Data
519,14.025,5.551201071239748,4,,,,0.0,Insufficient Data
154,14.025,2.5118054595582575,4,,,,0.0,Insufficient Data
428,14.05,5.30440068873635,4,,,,0.0,Insufficient Data
480,14.05,5.21632054229799,4,,,,0.0,Insufficient Data
416,14.05,0.1914854215512668,4,,,,0.0,Insufficient Data
63,14.1,12.776801895101396,4,,,,0.0,Insufficient Data
199,14.100000000000001,3.1464265445104553,4,,,,0.0,Insufficient Data
451,14.125,4.846562355594599,4,,,,0.0,Insufficient Data
329,14.15,5.305657357952925,4,,,,0.0,Insufficient Data
37,14.175,9.619208214123793,4,,,,0.0,Insufficient Data
282,14.175,2.8052034982629457,4,,,,0.0,Insufficient Data
349,14.2,4.364248694410833,4,,,,0.0,Insufficient Data
255,14.2,3.6009258068817043,4,,,,0.0,Insufficient Data
21,14.214285714285714,16.326606972610545,7,0.06130936816229886,0.1484375,11.799999999999999,0.0,Consider Eliminating
506,14.225,1.209338662244783,4,,,,0.0,Insufficient Data
129,14.225,3.774806838325196,4,,,,0.0,Insufficient Data
163,14.3,4.1263381667850085,4,,,,0.0,Insufficient Data
218,14.325,5.921922548182024,4,,,,0.0,Insufficient Data
264,14.325,5.929235476293156,4,,,,0.0,Insufficient Data
185,14.35,6.3511153876045,4,,,,0.0,Insufficient Data
376,14.375,9.482044434965841,4,,,,0.0,Insufficient Data
676,14.425,8.703399718883805,4,,,,0.0,Insufficient Data
85,14.45,10.524416056643396,4,,,,0.0,Insufficient Data
616,14.45,1.586400537905439,4,,,,0.0,Insufficient Data
498,14.45,1.915724406066802,4,,,,0.0,Insufficient Data
645,14.475,1.3817259737975058,4,,,,0.0,Insufficient Data
553,14.5,2.001665972800324,4,,,,0.0,Insufficient Data
574,14.5,7.233717347717332,4,,,,0.0,Insufficient Data
436,14.55,2.1299452262127936,4,,,,0.0,Insufficient Data
326,14.625,5.445104835231978,4,,,,0.0,Insufficient Data
529,14.65,6.595200274947431,4,,,,0.0,Insufficient Data
201,14.65,7.830495940019806,4,,,,0.0,Insufficient Data
133,14.725,9.092258611954824,4,,,,0.0,Insufficient Data
257,14.725000000000001,6.673017808058559,4,,,,0.0,Insufficient Data
418,14.8,4.628174586162453,4,,,,0.0,Insufficient Data
672,14.8,4.028233690672212,4,,,,0.0,Insufficient Data
477,14.875,6.358393402949102,4,,,,0.0,Insufficient Data
373,15.024999999999999,4.624842339655121,4,,,,0.0,Insufficient Data
552,15.025,3.3629104458291286,4,,,,0.0,Insufficient Data
104,15.075,6.924533678643399,4,,,,0.0,Insufficient Data
407,15.075,1.6520189667999174,4,,,,0.0,Insufficient Data
145,15.1,5.382068994974579,4,,,,0.0,Insufficient Data
459,15.1,3.023243291566196,4,,,,0.0,Insufficient Data
614,15.100000000000001,7.286059749045892,4,,,,0.0,Insufficient Data
207,15.225,6.491725502514721,4,,,,0.0,Insufficient Data
11,15.242857142857142,10.464202014942362,7,0.0072781182607503355,0.0234375,12.828571428571431,0.0,Eliminate (Statistically worse)
452,15.25,9.66936743880729,4,,,,0.0,Insufficient Data
24,15.280000000000001,10.772047159198664,5,0.024385978554726694,0.03125,12.82,0.0,Eliminate (Statistically worse)
42,15.299999999999999,14.5054012928518,4,,,,0.0,Insufficient Data
633,15.35,2.3755701070129103,4,,,,0.0,Insufficient Data
482,15.375,1.6997548842896926,4,,,,0.0,Insufficient Data
634,15.375,2.1406774628607645,4,,,,0.0,Insufficient Data
55,15.425,5.6676714795407825,4,,,,0.0,Insufficient Data
338,15.45,2.245736701693529,4,,,,0.0,Insufficient Data
226,15.5,13.955166307381173,4,,,,0.0,Insufficient Data
273,15.5,5.016638981097471,4,,,,0.0,Insufficient Data
10,15.514285714285714,13.124078198922337,7,0.017646623645966374,0.015625,13.1,0.0,Eliminate (Statistically worse)
370,15.524999999999999,9.765031148610502,4,,,,0.0,Insufficient Data
190,15.524999999999999,7.162110955111861,4,,,,0.0,Insufficient Data
130,15.55,12.747941010218081,4,,,,0.0,Insufficient Data
517,15.55,3.1984371183438953,4,,,,0.0,Insufficient Data
216,15.55,5.599107071667767,4,,,,0.0,Insufficient Data
58,15.575,9.765031148610502,4,,,,0.0,Insufficient Data
92,15.575000000000001,9.2888373868854,4,,,,0.0,Insufficient Data
417,15.625,7.078311945654839,4,,,,0.0,Insufficient Data
360,15.649999999999999,4.179712908801274,4,,,,0.0,Insufficient Data
570,15.7,11.773699503554523,4,,,,0.0,Insufficient Data
57,15.7,11.724902273935308,4,,,,0.0,Insufficient Data
144,15.725,8.724438854925475,4,,,,0.0,Insufficient Data
143,15.775,7.113543420827627,4,,,,0.0,Insufficient Data
637,15.8,9.415589908940031,4,,,,0.0,Insufficient Data
284,15.8,6.507431649019962,4,,,,0.0,Insufficient Data
148,15.85,8.202641850851062,4,,,,0.0,Insufficient Data
385,15.875,7.082548976180821,4,,,,0.0,Insufficient Data
179,16.025,5.7081082680692035,4,,,,0.0,Insufficient Data
25,16.05,11.59094474147815,4,,,,0.0,Insufficient Data
235,16.05,6.4732784069073785,4,,,,0.0,Insufficient Data
542,16.075000000000003,7.838101385752378,4,,,,0.0,Insufficient Data
296,16.1,8.434848348765179,4,,,,0.0,Insufficient Data
562,16.1,7.940193112680993,4,,,,0.0,Insufficient Data
543,16.125,10.937207138936337,4,,,,0.0,Insufficient Data
219,16.125,4.0998983727242155,4,,,,0.0,Insufficient Data
636,16.125,7.431184293233482,4,,,,0.0,Insufficient Data
101,16.2,8.932711421138228,4,,,,0.0,Insufficient Data
661,16.225,9.106545265174201,4,,,,0.0,Insufficient Data
541,16.25,7.314597277590431,4,,,,0.0,Insufficient Data
358,16.25,1.4387494569938162,4,,,,0.0,Insufficient Data
321,16.475,1.2526638282742357,4,,,,0.0,Insufficient Data
220,16.475,11.38460217428201,4,,,,0.0,Insufficient Data
660,16.525,9.020485944042408,4,,,,0.0,Insufficient Data
137,16.575,6.7029222482934,4,,,,0.0,Insufficient Data
555,16.6,6.5457365259126234,4,,,,0.0,Insufficient Data
520,16.6,3.9268307832143727,4,,,,0.0,Insufficient Data
36,16.6,6.339295439295022,4,,,,0.0,Insufficient Data
613,16.675,3.5938605055473887,4,,,,0.0,Insufficient Data
604,16.7,4.284857057125709,4,,,,0.0,Insufficient Data
530,16.7,8.890069366058587,4,,,,0.0,Insufficient Data
34,16.7,5.875372328627352,4,,,,0.0,Insufficient Data
509,16.75,3.4122328955294567,4,,,,0.0,Insufficient Data
351,16.9,8.556868586112563,4,,,,0.0,Insufficient Data
454,16.925,10.781890681446676,4,,,,0.0,Insufficient Data
89,16.925,11.331188522539607,4,,,,0.0,Insufficient Data
531,16.95,5.387949517209677,4,,,,0.0,Insufficient Data
178,17.0,2.669581740023457,4,,,,0.0,Insufficient Data
72,17.05,5.632347053700911,4,,,,0.0,Insufficient Data
363,17.05,9.93126376651028,4,,,,0.0,Insufficient Data
429,17.2,6.816157275180788,4,,,,0.0,Insufficient Data
61,17.224999999999998,7.01112211656118,4,,,,0.0,Insufficient Data
554,17.25,3.8820097887563345,4,,,,0.0,Insufficient Data
350,17.25,7.029698902987715,4,,,,0.0,Insufficient Data
285,17.275,6.256396726551154,4,,,,0.0,Insufficient Data
230,17.275,4.42445853561013,4,,,,0.0,Insufficient Data
362,17.3,7.193052203341778,4,,,,0.0,Insufficient Data
679,17.4,8.866040078110784,4,,,,0.0,Insufficient Data
462,17.4,7.253964433328854,4,,,,0.0,Insufficient Data
3,17.466666666666665,7.600986778044019,9,0.0001722946754749875,0.001953125,15.233333333333334,0.0,Eliminate (Statistically worse)
440,17.625,7.243560358460932,4,,,,0.0,Insufficient Data
17,17.62857142857143,13.117763311087538,7,0.008978191331306807,0.0234375,15.214285714285712,0.0,Eliminate (Statistically worse)
158,17.65,4.11217703899042,4,,,,0.0,Insufficient Data
1,17.666666666666668,11.888229472886197,9,0.0032080409335284183,0.005859375,15.433333333333334,0.0,Eliminate (Statistically worse)
540,17.775,2.0918492616183726,4,,,,0.0,Insufficient Data
62,17.825,12.069624407301717,4,,,,0.0,Insufficient Data
123,17.85,12.629198971695182,4,,,,0.0,Insufficient Data
79,17.9,11.622105374386058,4,,,,0.0,Insufficient Data
35,18.0,10.904127658827184,4,,,,0.0,Insufficient Data
166,18.0,10.185283501208987,4,,,,0.0,Insufficient Data
50,18.025,5.8505697728227,4,,,,0.0,Insufficient Data
125,18.05,12.915752655833366,4,,,,0.0,Insufficient Data
441,18.075000000000003,8.155315240177213,4,,,,0.0,Insufficient Data
22,18.099999999999998,11.937839000422144,6,0.008747489544671968,0.015625,15.549999999999997,0.0,Eliminate (Statistically worse)
289,18.125,5.301807867762341,4,,,,0.0,Insufficient Data
677,18.35,12.005693093972818,4,,,,0.0,Insufficient Data
20,18.585714285714285,6.874937229150672,7,0.00032737513721012643,0.0078125,16.17142857142857,0.0,Eliminate (Statistically worse)
221,18.875,9.436586600390351,4,,,,0.0,Insufficient Data
438,18.875,3.460611699300188,4,,,,0.0,Insufficient Data
662,18.875,11.293766717382942,4,,,,0.0,Insufficient Data
5,19.01111111111111,11.22958641763405,9,0.001644904865466285,0.005859375,16.777777777777775,0.0,Eliminate (Statistically worse)
508,19.075,2.715848547569125,4,,,,0.0,Insufficient Data
450,19.25,2.242766149200581,4,,,,0.0,Insufficient Data
28,19.325,8.003072326717202,4,,,,0.0,Insufficient Data
0,19.46666666666667,14.006070112633308,9,0.003769885079447241,0.005859375,17.23333333333333,0.0,Eliminate (Statistically worse)
648,19.5,2.3593784492248533,4,,,,0.0,Insufficient Data
6,19.522222222222222,10.755902772173261,9,0.000612353367627622,0.001953125,17.288888888888888,0.0,Eliminate (Statistically worse)
427,19.675,2.0645822822062594,4,,,,0.0,Insufficient Data
288,19.75,11.914277149705727,4,,,,0.0,Insufficient Data
545,19.775,9.778675779470346,4,,,,0.0,Insufficient Data
330,19.9,2.817800560721074,4,,,,0.0,Insufficient Data
38,20.475,9.440824469646,4,,,,0.0,Insufficient Data
453,20.75,5.927618971110295,4,,,,0.0,Insufficient Data
556,20.775,5.579351814204467,4,,,,0.0,Insufficient Data
14,20.814285714285713,13.4567738297395,7,0.005765829029375294,0.015625,18.4,0.0,Eliminate (Statistically worse)
675,20.825,2.3185843381971964,4,,,,0.0,Insufficient Data
361,21.025,2.673792562385248,4,,,,0.0,Insufficient Data
439,21.075000000000003,3.110600156454271,4,,,,0.0,Insufficient Data
136,21.1,6.124812922313083,4,,,,0.0,Insufficient Data
41,21.125,12.27120613468782,4,,,,0.0,Insufficient Data
172,21.175,12.762020477442693,4,,,,0.0,Insufficient Data
649,21.35,7.595832190528347,4,,,,0.0,Insufficient Data
650,21.675,11.97674830661478,4,,,,0.0,Insufficient Data
625,21.725,1.7858238061652856,4,,,,0.0,Insufficient Data
15,22.685714285714287,10.66527520686153,7,0.0014887046683487852,0.0078125,20.27142857142857,0.0,Eliminate (Statistically worse)
23,22.880000000000003,8.157634461043227,5,0.0032896694811999166,0.03125,20.419999999999998,0.0,Eliminate (Statistically worse)
532,23.3,7.872737770305829,4,,,,0.0,Insufficient Data
558,24.15,7.490660852021002,4,,,,0.0,Insufficient Data
557,24.7,4.403029260255565,4,,,,0.0,Insufficient Data
664,25.15,8.144323176298938,4,,,,0.0,Insufficient Data
559,25.4,16.69331203406522,4,,,,0.0,Insufficient Data
678,28.375,3.182635176495518,4,,,,0.0,Insufficient Data
663,31.225,1.0965856099730655,4,,,,0.0,Insufficient Data
